Season,Week,Name,Judge_Raw_Score,Mode,Est_Fan_Percent_Mean,Est_Fan_Percent_Std,Acceptance_Rate,Actual_Result,Judge_Rank_Points,Judge_Percent
22,4,Doug Flutie,24.0,percentage,11.73,3.83,15.35,Safe,,7.52
22,4,Von Miller,32.0,percentage,10.67,4.04,15.35,Safe,,10.03
22,4,Antonio Brown,35.0,percentage,10.62,4.19,15.35,Safe,,10.97
22,4,Paige VanZant,36.0,percentage,9.91,4.03,15.35,Safe,,11.29
22,4,Nyle DiMarco,34.0,percentage,10.17,4.03,15.35,Safe,,10.66
22,4,Ginger Zee,36.0,percentage,10.34,4.13,15.35,Safe,,11.29
22,4,Wanya Morris,35.0,percentage,10.02,4.05,15.35,Safe,,10.97
22,4,Marla Maples,28.0,percentage,5.0,1.44,15.35,Eliminated,,8.78
22,5,Kim Fields,28.0,percentage,11.16,4.41,100.0,Safe,,10.14
22,5,Jodie Sweetin,35.0,percentage,11.48,4.44,100.0,Safe,,12.68
22,5,Doug Flutie,28.0,percentage,12.36,4.61,100.0,Safe,,10.14
22,5,Von Miller,29.0,percentage,11.25,4.42,100.0,Safe,,10.51
22,5,Antonio Brown,26.0,percentage,11.22,4.42,100.0,Safe,,9.42
22,5,Paige VanZant,31.0,percentage,10.43,4.28,100.0,Safe,,11.23
22,5,Nyle DiMarco,37.0,percentage,10.69,4.32,100.0,Safe,,13.41
22,5,Ginger Zee,32.0,percentage,10.87,4.34,100.0,Safe,,11.59
22,5,Wanya Morris,30.0,percentage,10.53,4.29,100.0,Safe,,10.87
22,6,Kim Fields,24.0,percentage,12.1,4.14,16.1,Safe,,10.57
22,6,Jodie Sweetin,25.0,percentage,12.16,4.31,16.1,Safe,,11.01
22,6,Doug Flutie,21.0,percentage,6.59,1.63,16.1,Eliminated,,9.25
22,6,Von Miller,24.0,percentage,12.21,4.18,16.1,Safe,,10.57
22,6,Antonio Brown,27.0,percentage,11.74,4.27,16.1,Safe,,11.89
22,6,Paige VanZant,28.0,percentage,10.95,4.16,16.1,Safe,,12.33
22,6,Nyle DiMarco,25.0,percentage,11.5,4.03,16.1,Safe,,11.01
22,6,Ginger Zee,24.0,percentage,11.84,4.15,16.1,Safe,,10.57
22,6,Wanya Morris,29.0,percentage,10.91,4.17,16.1,Safe,,12.78
22,7,Kim Fields,26.0,percentage,6.75,1.64,12.18,Eliminated,,12.15
22,7,Jodie Sweetin,25.5,percentage,14.02,4.29,12.18,Safe,,11.92
22,7,Von Miller,26.0,percentage,13.92,4.34,12.18,Safe,,12.15
22,7,Antonio Brown,26.0,percentage,13.57,4.22,12.18,Safe,,12.15
22,7,Paige VanZant,27.5,percentage,12.77,4.16,12.18,Safe,,12.85
22,7,Nyle DiMarco,28.0,percentage,13.01,4.28,12.18,Safe,,13.08
22,7,Ginger Zee,27.5,percentage,13.35,4.32,12.18,Safe,,12.85
22,7,Wanya Morris,27.5,percentage,12.61,4.11,12.18,Safe,,12.85
22,8,Jodie Sweetin,30.0,percentage,9.68,1.93,7.6,Eliminated,,17.75
22,8,Antonio Brown,27.0,percentage,18.63,4.48,7.6,Safe,,15.98
22,8,Paige VanZant,28.0,percentage,17.78,4.3,7.6,Safe,,16.57
22,8,Nyle DiMarco,29.0,percentage,17.59,4.47,7.6,Safe,,17.16
22,8,Ginger Zee,30.0,percentage,17.69,4.61,7.6,Safe,,17.75
22,8,Wanya Morris,25.0,percentage,18.62,4.22,7.6,Safe,,14.79
22,9,Antonio Brown,27.5,percentage,13.91,2.55,21.23,Eliminated,,19.16
22,9,Paige VanZant,29.5,percentage,21.22,4.86,21.23,Safe,,20.56
22,9,Nyle DiMarco,28.5,percentage,21.39,4.76,21.23,Safe,,19.86
22,9,Ginger Zee,28.0,percentage,21.63,4.76,21.23,Safe,,19.51
22,9,Wanya Morris,30.0,percentage,21.85,5.12,21.23,Safe,,20.91
22,10,Paige VanZant,29.666600000000003,percentage,33.09,6.6,100.0,Safe,,34.1
22,10,Nyle DiMarco,28.9998,percentage,33.27,6.58,100.0,Safe,,33.33
22,10,Ginger Zee,28.333199999999998,percentage,33.64,6.61,100.0,Safe,,32.57
23,1,Jake T. Austin,22.0,percentage,7.68,7.09,100.0,Safe,,6.67
23,1,Maureen McCormick,22.0,percentage,7.74,7.15,100.0,Safe,,6.67
23,1,Marilu Henner,27.0,percentage,7.67,7.11,100.0,Safe,,8.18
23,1,Ryan Lochte,24.0,percentage,7.67,7.11,100.0,Safe,,7.27
23,1,Calvin Johnson Jr.,26.0,percentage,7.69,7.11,100.0,Safe,,7.88
23,1,Laurie Hernandez,31.0,percentage,7.73,7.18,100.0,Safe,,9.39
23,1,Amber Rose,24.0,percentage,7.66,7.09,100.0,Safe,,7.27
23,1,Rick Perry,20.0,percentage,7.64,7.05,100.0,Safe,,6.06
23,1,James Hinchcliffe,31.0,percentage,7.7,7.14,100.0,Safe,,9.39
23,1,Babyface,26.0,percentage,7.69,7.14,100.0,Safe,,7.88
23,1,Vanilla Ice,25.0,percentage,7.68,7.07,100.0,Safe,,7.58
23,1,Jana Kramer,27.0,percentage,7.7,7.1,100.0,Safe,,8.18
23,1,Terra Jole,25.0,percentage,7.73,7.16,100.0,Safe,,7.58
23,2,Jake T. Austin,24.0,percentage,3.09,1.04,12.78,Eliminated,,6.82
23,2,Maureen McCormick,26.0,percentage,8.19,3.65,12.78,Safe,,7.39
23,2,Marilu Henner,27.0,percentage,8.05,3.63,12.78,Safe,,7.67
23,2,Ryan Lochte,24.0,percentage,8.33,3.5,12.78,Safe,,6.82
23,2,Calvin Johnson Jr.,28.0,percentage,7.98,3.63,12.78,Safe,,7.95
23,2,Laurie Hernandez,32.0,percentage,7.83,3.69,12.78,Safe,,9.09
23,2,Amber Rose,24.0,percentage,8.27,3.52,12.78,Safe,,6.82
23,2,Rick Perry,22.0,percentage,8.52,3.51,12.78,Safe,,6.25
23,2,James Hinchcliffe,29.0,percentage,7.97,3.68,12.78,Safe,,8.24
23,2,Babyface,30.0,percentage,7.87,3.71,12.78,Safe,,8.52
23,2,Vanilla Ice,26.0,percentage,8.12,3.58,12.78,Safe,,7.39
23,2,Jana Kramer,29.0,percentage,7.96,3.71,12.78,Safe,,8.24
23,2,Terra Jole,31.0,percentage,7.83,3.63,12.78,Safe,,8.81
23,3,Maureen McCormick,28.0,percentage,8.73,3.82,13.82,Safe,,8.62
23,3,Marilu Henner,28.0,percentage,8.7,3.8,13.82,Safe,,8.62
23,3,Ryan Lochte,25.0,percentage,9.21,3.77,13.82,Safe,,7.69
23,3,Calvin Johnson Jr.,32.0,percentage,8.43,3.86,13.82,Safe,,9.85
23,3,Laurie Hernandez,31.0,percentage,8.27,3.77,13.82,Safe,,9.54
23,3,Amber Rose,25.0,percentage,9.1,3.76,13.82,Safe,,7.69
23,3,Rick Perry,23.0,percentage,3.86,1.19,13.82,Eliminated,,7.08
23,3,James Hinchcliffe,29.0,percentage,8.53,3.81,13.82,Safe,,8.92
23,3,Babyface,25.0,percentage,8.83,3.71,13.82,Safe,,7.69
23,3,Vanilla Ice,23.0,percentage,9.3,3.69,13.82,Safe,,7.08
23,3,Jana Kramer,26.0,percentage,8.7,3.68,13.82,Safe,,8.0
23,3,Terra Jole,30.0,percentage,8.34,3.72,13.82,Safe,,9.23
23,4,Maureen McCormick,24.0,percentage,9.47,3.94,24.59,Safe,,9.2
23,4,Marilu Henner,21.0,percentage,9.78,3.85,24.59,Safe,,8.05
23,4,Ryan Lochte,22.0,percentage,10.14,3.99,24.59,Safe,,8.43
23,4,Calvin Johnson Jr.,23.0,percentage,9.33,3.83,24.59,Safe,,8.81
23,4,Laurie Hernandez,30.0,percentage,8.82,3.97,24.59,Safe,,11.49
23,4,Amber Rose,24.0,percentage,9.8,4.02,24.59,Safe,,9.2
23,4,James Hinchcliffe,28.0,percentage,9.06,3.93,24.59,Safe,,10.73
23,4,Babyface,18.0,percentage,4.87,1.46,24.59,Eliminated,,6.9
23,4,Vanilla Ice,23.0,percentage,10.14,4.06,24.59,Safe,,8.81
23,4,Jana Kramer,23.0,percentage,9.54,3.89,24.59,Safe,,8.81
23,4,Terra Jole,25.0,percentage,9.05,3.85,24.59,Safe,,9.58
23,5,Maureen McCormick,24.0,percentage,11.15,4.42,100.0,Safe,,10.43
23,5,Marilu Henner,27.0,percentage,11.52,4.47,100.0,Safe,,11.74
23,5,Ryan Lochte,24.0,percentage,11.92,4.54,100.0,Safe,,10.43
23,5,Calvin Johnson Jr.,24.0,percentage,10.98,4.38,100.0,Safe,,10.43
23,5,Laurie Hernandez,25.0,percentage,10.37,4.28,100.0,Safe,,10.87
23,5,Amber Rose,24.0,percentage,11.55,4.47,100.0,Safe,,10.43
23,5,James Hinchcliffe,29.0,percentage,10.67,4.32,100.0,Safe,,12.61
23,5,Jana Kramer,26.0,percentage,11.22,4.41,100.0,Safe,,11.3
23,5,Terra Jole,27.0,percentage,10.63,4.32,100.0,Safe,,11.74
23,6,Maureen McCormick,31.0,percentage,12.09,4.13,20.45,Safe,,10.16
23,6,Marilu Henner,34.0,percentage,12.11,4.29,20.45,Safe,,11.15
23,6,Ryan Lochte,30.0,percentage,12.81,4.26,20.45,Safe,,9.84
23,6,Calvin Johnson Jr.,37.0,percentage,11.41,4.24,20.45,Safe,,12.13
23,6,Laurie Hernandez,37.0,percentage,10.85,4.15,20.45,Safe,,12.13
23,6,Amber Rose,28.0,percentage,6.4,1.69,20.45,Eliminated,,9.18
23,6,James Hinchcliffe,38.0,percentage,11.08,4.23,20.45,Safe,,12.46
23,6,Jana Kramer,40.0,percentage,11.46,4.35,20.45,Safe,,13.11
23,6,Terra Jole,30.0,percentage,11.79,3.98,20.45,Safe,,9.84
23,7,Maureen McCormick,33.0,percentage,6.81,1.67,13.4,Eliminated,,11.98
23,7,Marilu Henner,32.0,percentage,14.07,4.35,13.4,Safe,,11.62
23,7,Ryan Lochte,33.0,percentage,14.53,4.5,13.4,Safe,,11.98
23,7,Calvin Johnson Jr.,37.0,percentage,12.83,4.3,13.4,Safe,,13.43
23,7,Laurie Hernandez,34.5,percentage,12.72,4.08,13.4,Safe,,12.52
23,7,James Hinchcliffe,37.0,percentage,12.52,4.24,13.4,Safe,,13.43
23,7,Jana Kramer,34.5,percentage,13.14,4.22,13.4,Safe,,12.52
23,7,Terra Jole,34.5,percentage,13.39,4.27,13.4,Safe,,12.52
23,8,Marilu Henner,23.0,percentage,17.04,4.34,13.93,Safe,,11.44
23,8,Ryan Lochte,26.0,percentage,8.99,1.98,13.93,Eliminated,,12.94
23,8,Calvin Johnson Jr.,30.0,percentage,14.68,4.47,13.93,Safe,,14.93
23,8,Laurie Hernandez,33.0,percentage,14.21,4.59,13.93,Safe,,16.42
23,8,James Hinchcliffe,34.9998,percentage,13.74,4.62,13.93,Safe,,17.41
23,8,Jana Kramer,30.0,percentage,14.98,4.51,13.93,Safe,,14.93
23,8,Terra Jole,24.0,percentage,16.36,4.27,13.93,Safe,,11.94
23,9,Marilu Henner,36.0,percentage,11.05,2.16,11.38,Eliminated,,15.86
23,9,Calvin Johnson Jr.,37.0,percentage,17.92,4.54,11.38,Safe,,16.3
23,9,Laurie Hernandez,40.0,percentage,16.91,4.54,11.38,Safe,,17.62
23,9,James Hinchcliffe,36.0,percentage,17.45,4.24,11.38,Safe,,15.86
23,9,Jana Kramer,40.0,percentage,17.65,4.75,11.38,Safe,,17.62
23,9,Terra Jole,38.0,percentage,19.02,4.88,11.38,Safe,,16.74
23,10,Calvin Johnson Jr.,28.0,percentage,22.35,4.62,12.19,Safe,,19.11
23,10,Laurie Hernandez,30.0,percentage,20.99,4.68,12.19,Safe,,20.48
23,10,James Hinchcliffe,29.5,percentage,21.5,4.61,12.19,Safe,,20.14
23,10,Jana Kramer,29.0,percentage,21.85,4.64,12.19,Safe,,19.8
23,10,Terra Jole,30.0,percentage,13.32,2.3,12.19,Eliminated,,20.48
23,11,Calvin Johnson Jr.,38.3331,percentage,27.68,5.27,33.32,Safe,,25.19
23,11,Laurie Hernandez,39.333200000000005,percentage,26.29,5.1,33.32,Safe,,25.85
23,11,James Hinchcliffe,38.9998,percentage,26.83,5.19,33.32,Safe,,25.63
23,11,Jana Kramer,35.5,percentage,19.2,3.14,33.32,Eliminated,,23.33
24,1,Charo,21.0,percentage,8.32,7.65,100.0,Safe,,6.95
24,1,Mr. T,20.0,percentage,8.32,7.66,100.0,Safe,,6.62
24,1,Heather Morris,28.0,percentage,8.32,7.66,100.0,Safe,,9.27
24,1,Nancy Kerrigan,28.0,percentage,8.37,7.73,100.0,Safe,,9.27
24,1,Bonner Bolton,22.0,percentage,8.33,7.66,100.0,Safe,,7.28
24,1,Simone Biles,32.0,percentage,8.34,7.68,100.0,Safe,,10.6
24,1,David Ross,28.0,percentage,8.34,7.66,100.0,Safe,,9.27
24,1,Rashad Jennings,31.0,percentage,8.29,7.65,100.0,Safe,,10.26
24,1,Chris Kattan,17.0,percentage,8.32,7.67,100.0,Safe,,5.63
24,1,Erika Jayne,24.0,percentage,8.36,7.66,100.0,Safe,,7.95
24,1,Normani,27.0,percentage,8.35,7.68,100.0,Safe,,8.94
24,1,Nick Viall,24.0,percentage,8.33,7.65,100.0,Safe,,7.95
24,2,Charo,25.0,percentage,8.85,3.71,19.95,Safe,,7.62
24,2,Mr. T,22.0,percentage,9.31,3.69,19.95,Safe,,6.71
24,2,Heather Morris,30.0,percentage,8.57,3.87,19.95,Safe,,9.15
24,2,Nancy Kerrigan,28.0,percentage,8.68,3.77,19.95,Safe,,8.54
24,2,Bonner Bolton,28.0,percentage,8.66,3.79,19.95,Safe,,8.54
24,2,Simone Biles,29.0,percentage,8.62,3.87,19.95,Safe,,8.84
24,2,David Ross,27.0,percentage,8.79,3.78,19.95,Safe,,8.23
24,2,Rashad Jennings,32.0,percentage,8.44,3.84,19.95,Safe,,9.76
24,2,Chris Kattan,22.0,percentage,3.95,1.26,19.95,Eliminated,,6.71
24,2,Erika Jayne,28.0,percentage,8.74,3.81,19.95,Safe,,8.54
24,2,Normani,32.0,percentage,8.51,3.92,19.95,Safe,,9.76
24,2,Nick Viall,25.0,percentage,8.89,3.7,19.95,Safe,,7.62
24,3,Charo,24.0,percentage,4.45,1.34,17.1,Eliminated,,7.62
24,3,Mr. T,24.0,percentage,10.46,3.87,17.1,Safe,,7.62
24,3,Heather Morris,33.0,percentage,9.14,3.97,17.1,Safe,,10.48
24,3,Nancy Kerrigan,33.0,percentage,9.25,3.95,17.1,Safe,,10.48
24,3,Bonner Bolton,24.0,percentage,9.96,3.72,17.1,Safe,,7.62
24,3,Simone Biles,32.0,percentage,9.23,3.98,17.1,Safe,,10.16
24,3,David Ross,31.0,percentage,9.45,3.96,17.1,Safe,,9.84
24,3,Rashad Jennings,28.0,percentage,9.32,3.82,17.1,Safe,,8.89
24,3,Erika Jayne,26.0,percentage,9.78,3.84,17.1,Safe,,8.25
24,3,Normani,34.0,percentage,9.03,3.97,17.1,Safe,,10.79
24,3,Nick Viall,26.0,percentage,9.93,3.88,17.1,Safe,,8.25
24,4,Mr. T,28.0,percentage,5.33,1.42,13.63,Eliminated,,8.59
24,4,Heather Morris,35.0,percentage,10.04,4.0,13.63,Safe,,10.74
24,4,Nancy Kerrigan,33.0,percentage,10.32,3.96,13.63,Safe,,10.12
24,4,Bonner Bolton,32.0,percentage,11.04,4.08,13.63,Safe,,9.82
24,4,Simone Biles,36.0,percentage,10.11,4.09,13.63,Safe,,11.04
24,4,David Ross,31.0,percentage,10.63,3.95,13.63,Safe,,9.51
24,4,Rashad Jennings,39.0,percentage,10.01,4.13,13.63,Safe,,11.96
24,4,Erika Jayne,30.0,percentage,11.09,4.0,13.63,Safe,,9.2
24,4,Normani,32.0,percentage,10.2,3.87,13.63,Safe,,9.82
24,4,Nick Viall,30.0,percentage,11.22,4.05,13.63,Safe,,9.2
24,5,Heather Morris,34.0,percentage,11.47,4.08,10.89,Safe,,11.18
24,5,Nancy Kerrigan,36.0,percentage,11.43,4.11,10.89,Safe,,11.84
24,5,Bonner Bolton,30.0,percentage,12.68,4.09,10.89,Safe,,9.87
24,5,Simone Biles,38.0,percentage,11.04,4.13,10.89,Safe,,12.5
24,5,David Ross,29.0,percentage,12.55,3.98,10.89,Safe,,9.54
24,5,Rashad Jennings,32.0,percentage,11.61,3.95,10.89,Safe,,10.53
24,5,Erika Jayne,32.0,percentage,5.7,1.47,10.89,Eliminated,,10.53
24,5,Normani,39.0,percentage,11.15,4.21,10.89,Safe,,12.83
24,5,Nick Viall,34.0,percentage,12.36,4.32,10.89,Safe,,11.18
24,6,Heather Morris,37.0,percentage,5.63,1.44,7.53,Eliminated,,13.75
24,6,Nancy Kerrigan,33.5,percentage,13.17,4.02,7.53,Safe,,12.45
24,6,Bonner Bolton,31.5,percentage,14.42,4.25,7.53,Safe,,11.71
24,6,Simone Biles,34.5,percentage,12.65,4.05,7.53,Safe,,12.83
24,6,David Ross,31.0,percentage,14.33,4.17,7.53,Safe,,11.52
24,6,Rashad Jennings,35.0,percentage,12.99,4.14,7.53,Safe,,13.01
24,6,Normani,36.0,percentage,12.51,4.03,7.53,Safe,,13.38
24,6,Nick Viall,30.5,percentage,14.3,4.17,7.53,Safe,,11.34
24,7,Nancy Kerrigan,36.0,percentage,7.91,1.84,15.95,Eliminated,,14.23
24,7,Bonner Bolton,31.0,percentage,16.88,4.4,15.95,Safe,,12.25
24,7,Simone Biles,39.0,percentage,14.24,4.44,15.95,Safe,,15.42
24,7,David Ross,32.0,percentage,16.61,4.43,15.95,Safe,,12.65
24,7,Rashad Jennings,39.0,percentage,14.43,4.4,15.95,Safe,,15.42
24,7,Normani,42.0,percentage,13.73,4.48,15.95,Safe,,16.6
24,7,Nick Viall,34.0,percentage,16.19,4.55,15.95,Safe,,13.44
24,8,Bonner Bolton,29.0,percentage,15.96,2.82,27.92,Eliminated,,16.62
24,8,Simone Biles,36.0,percentage,20.57,4.89,27.92,Safe,,20.63
24,8,David Ross,32.5,percentage,23.55,5.15,27.92,Safe,,18.62
24,8,Rashad Jennings,37.5,percentage,20.45,4.99,27.92,Safe,,21.49
24,8,Normani,39.5,percentage,19.46,4.97,27.92,Safe,,22.64
24,9,Simone Biles,40.0,percentage,17.08,2.79,19.92,Eliminated,,26.4
24,9,David Ross,35.0,percentage,30.07,5.2,19.92,Safe,,23.1
24,9,Rashad Jennings,38.5,percentage,26.65,4.92,19.92,Safe,,25.41
24,9,Normani,38.0,percentage,26.2,4.71,19.92,Safe,,25.08
24,10,David Ross,36.3333,percentage,36.27,6.73,100.0,Safe,,31.5
24,10,Rashad Jennings,39.6666,percentage,32.12,6.53,100.0,Safe,,34.39
24,10,Normani,39.333200000000005,percentage,31.61,6.5,100.0,Safe,,34.1
25,1,Sasha Pieterse,18.0,percentage,7.71,7.13,100.0,Safe,,7.53
25,1,Frankie Muniz,19.0,percentage,7.7,7.15,100.0,Safe,,7.95
25,1,Jordan Fisher,22.0,percentage,7.68,7.11,100.0,Safe,,9.21
25,1,Derek Fisher,18.0,percentage,7.7,7.1,100.0,Safe,,7.53
25,1,Nikki Bella,20.0,percentage,7.71,7.11,100.0,Safe,,8.37
25,1,Terrell Owens,15.0,percentage,7.71,7.13,100.0,Safe,,6.28
25,1,Victoria Arlen,19.0,percentage,7.68,7.11,100.0,Safe,,7.95
25,1,Barbara Corcoran,14.0,percentage,7.64,7.11,100.0,Safe,,5.86
25,1,Lindsey Stirling,22.0,percentage,7.7,7.14,100.0,Safe,,9.21
25,1,Debbie Gibson,17.0,percentage,7.73,7.15,100.0,Safe,,7.11
25,1,Nick Lachey,18.0,percentage,7.68,7.1,100.0,Safe,,7.53
25,1,Drew Scott,16.0,percentage,7.68,7.1,100.0,Safe,,6.69
25,1,Vanessa Lachey,21.0,percentage,7.68,7.16,100.0,Safe,,8.79
25,2,Sasha Pieterse,22.5,percentage,7.95,3.69,19.19,Safe,,8.23
25,2,Frankie Muniz,24.0,percentage,7.87,3.73,19.19,Safe,,8.78
25,2,Jordan Fisher,24.0,percentage,7.84,3.74,19.19,Safe,,8.78
25,2,Derek Fisher,19.0,percentage,8.28,3.69,19.19,Safe,,6.95
25,2,Nikki Bella,19.5,percentage,8.26,3.7,19.19,Safe,,7.13
25,2,Terrell Owens,19.5,percentage,8.23,3.68,19.19,Safe,,7.13
25,2,Victoria Arlen,22.0,percentage,7.97,3.72,19.19,Safe,,8.04
25,2,Barbara Corcoran,17.0,percentage,3.41,1.14,19.19,Eliminated,,6.22
25,2,Lindsey Stirling,22.5,percentage,7.9,3.69,19.19,Safe,,8.23
25,2,Debbie Gibson,20.5,percentage,8.14,3.7,19.19,Safe,,7.5
25,2,Nick Lachey,19.0,percentage,8.22,3.59,19.19,Safe,,6.95
25,2,Drew Scott,20.5,percentage,8.07,3.66,19.19,Safe,,7.5
25,2,Vanessa Lachey,23.5,percentage,7.85,3.74,19.19,Safe,,8.59
25,3,Sasha Pieterse,19.0,percentage,8.97,4.01,100.0,Safe,,7.79
25,3,Frankie Muniz,21.0,percentage,8.9,3.99,100.0,Safe,,8.61
25,3,Jordan Fisher,25.0,percentage,8.88,3.97,100.0,Safe,,10.25
25,3,Derek Fisher,21.0,percentage,9.34,4.07,100.0,Safe,,8.61
25,3,Nikki Bella,21.0,percentage,9.34,4.07,100.0,Safe,,8.61
25,3,Terrell Owens,21.0,percentage,9.29,4.06,100.0,Safe,,8.61
25,3,Victoria Arlen,22.0,percentage,9.05,4.03,100.0,Safe,,9.02
25,3,Lindsey Stirling,27.0,percentage,8.94,4.0,100.0,Safe,,11.07
25,3,Nick Lachey,21.0,percentage,9.28,4.06,100.0,Safe,,8.61
25,3,Drew Scott,23.0,percentage,9.12,4.03,100.0,Safe,,9.43
25,3,Vanessa Lachey,23.0,percentage,8.88,3.98,100.0,Safe,,9.43
25,4,Sasha Pieterse,24.0,percentage,9.61,3.83,11.28,Safe,,8.86
25,4,Frankie Muniz,24.0,percentage,9.55,3.82,11.28,Safe,,8.86
25,4,Jordan Fisher,29.0,percentage,9.06,3.92,11.28,Safe,,10.7
25,4,Derek Fisher,23.0,percentage,4.02,1.21,11.28,Eliminated,,8.49
25,4,Nikki Bella,24.0,percentage,9.86,3.84,11.28,Safe,,8.86
25,4,Terrell Owens,24.0,percentage,9.88,3.88,11.28,Safe,,8.86
25,4,Victoria Arlen,27.0,percentage,9.4,3.93,11.28,Safe,,9.96
25,4,Lindsey Stirling,26.0,percentage,9.3,3.87,11.28,Safe,,9.59
25,4,Nick Lachey,22.0,percentage,10.1,3.85,11.28,Safe,,8.12
25,4,Drew Scott,24.0,percentage,9.72,3.88,11.28,Safe,,8.86
25,4,Vanessa Lachey,24.0,percentage,9.51,3.74,11.28,Safe,,8.86
25,5,Sasha Pieterse,24.0,percentage,4.81,1.38,14.53,Eliminated,,9.2
25,5,Frankie Muniz,29.0,percentage,10.19,4.05,14.53,Safe,,11.11
25,5,Jordan Fisher,30.0,percentage,9.71,3.95,14.53,Safe,,11.49
25,5,Nikki Bella,27.0,percentage,10.73,4.09,14.53,Safe,,10.34
25,5,Terrell Owens,25.0,percentage,10.97,4.0,14.53,Safe,,9.58
25,5,Victoria Arlen,27.0,percentage,10.34,3.99,14.53,Safe,,10.34
25,5,Lindsey Stirling,28.0,percentage,10.06,3.98,14.53,Safe,,10.73
25,5,Nick Lachey,22.0,percentage,11.57,3.98,14.53,Safe,,8.43
25,5,Drew Scott,25.0,percentage,10.79,4.05,14.53,Safe,,9.58
25,5,Vanessa Lachey,24.0,percentage,10.83,3.9,14.53,Safe,,9.2
25,6,Frankie Muniz,31.0,percentage,11.72,4.07,21.47,Safe,,10.13
25,6,Jordan Fisher,39.0,percentage,10.56,4.17,21.47,Safe,,12.75
25,6,Nikki Bella,36.0,percentage,11.77,4.33,21.47,Safe,,11.76
25,6,Terrell Owens,37.0,percentage,11.97,4.42,21.47,Safe,,12.09
25,6,Victoria Arlen,31.0,percentage,11.87,4.09,21.47,Safe,,10.13
25,6,Lindsey Stirling,40.0,percentage,10.91,4.32,21.47,Safe,,13.07
25,6,Nick Lachey,26.0,percentage,6.95,1.77,21.47,Eliminated,,8.5
25,6,Drew Scott,30.0,percentage,12.36,4.17,21.47,Safe,,9.8
25,6,Vanessa Lachey,36.0,percentage,11.88,4.34,21.47,Safe,,11.76
25,7,Frankie Muniz,30.0,percentage,12.98,4.49,19.29,Safe,,13.95
25,7,Jordan Fisher,27.0,percentage,12.35,4.11,19.29,Safe,,12.56
25,7,Nikki Bella,24.0,percentage,7.19,1.8,19.29,Eliminated,,11.16
25,7,Terrell Owens,24.5,percentage,13.97,4.3,19.29,Safe,,11.4
25,7,Victoria Arlen,28.5,percentage,13.31,4.48,19.29,Safe,,13.26
25,7,Lindsey Stirling,25.5,percentage,12.93,4.15,19.29,Safe,,11.86
25,7,Drew Scott,28.5,percentage,13.76,4.57,19.29,Safe,,13.26
25,7,Vanessa Lachey,27.0,percentage,13.51,4.42,19.29,Safe,,12.56
25,8,Frankie Muniz,26.5,percentage,17.83,4.63,14.08,Safe,,16.93
25,8,Jordan Fisher,30.0,percentage,16.39,4.66,14.08,Safe,,19.17
25,8,Terrell Owens,25.5,percentage,10.57,2.14,14.08,Eliminated,,16.29
25,8,Victoria Arlen,24.0,percentage,18.58,4.48,14.08,Safe,,15.34
25,8,Lindsey Stirling,27.0,percentage,17.46,4.61,14.08,Safe,,17.25
25,8,Drew Scott,23.5,percentage,19.18,4.52,14.08,Safe,,15.02
25,9,Frankie Muniz,25.5,percentage,22.28,4.61,13.04,Safe,,18.89
25,9,Jordan Fisher,29.0,percentage,20.02,4.64,13.04,Safe,,21.48
25,9,Victoria Arlen,28.0,percentage,12.97,2.34,13.04,Eliminated,,20.74
25,9,Lindsey Stirling,28.5,percentage,20.94,4.78,13.04,Safe,,21.11
25,9,Drew Scott,24.0,percentage,23.79,4.68,13.04,Safe,,17.78
25,10,Frankie Muniz,38.8887,percentage,27.95,5.1,19.14,Safe,,24.87
25,10,Jordan Fisher,40.0,percentage,26.01,4.79,19.14,Safe,,25.58
25,10,Lindsey Stirling,40.0,percentage,26.6,4.9,19.14,Safe,,25.58
25,10,Drew Scott,37.5,percentage,19.44,2.88,19.14,Eliminated,,23.98
26,1,Jamie Anderson,19.0,percentage,1.35,1.06,15.31,Eliminated,,9.05
26,1,Johnny Damon,18.0,percentage,12.11,9.37,15.31,Safe,,8.57
26,1,Kareem Abdul-Jabbar,17.0,percentage,12.44,9.11,15.31,Safe,,8.1
26,1,Arike Ogunbowale,20.0,percentage,11.12,9.27,15.31,Safe,,9.52
26,1,Jennie Finch Daigle,21.0,percentage,10.9,9.19,15.31,Safe,,10.0
26,1,Chris Mazdzer,21.0,percentage,10.75,9.18,15.31,Safe,,10.0
26,1,Mirai Nagasu,23.0,percentage,10.36,9.1,15.31,Safe,,10.95
26,1,Tonya Harding,23.0,percentage,10.45,9.13,15.31,Safe,,10.95
26,1,Josh Norman,24.0,percentage,10.23,9.08,15.31,Safe,,11.43
26,1,Adam Rippon,24.0,percentage,10.3,9.03,15.31,Safe,,11.43
26,2,Kareem Abdul-Jabbar,29.5,percentage,7.65,1.73,11.88,Eliminated,,11.03
26,2,Arike Ogunbowale,35.0,percentage,13.57,4.46,11.88,Safe,,13.08
26,2,Jennie Finch Daigle,31.5,percentage,13.77,4.24,11.88,Safe,,11.78
26,2,Chris Mazdzer,33.0,percentage,13.4,4.31,11.88,Safe,,12.34
26,2,Mirai Nagasu,37.0,percentage,12.68,4.39,11.88,Safe,,13.83
26,2,Tonya Harding,33.0,percentage,13.14,4.27,11.88,Safe,,12.34
26,2,Josh Norman,31.5,percentage,13.23,4.16,11.88,Safe,,11.78
26,2,Adam Rippon,37.0,percentage,12.57,4.37,11.88,Safe,,13.83
