Season,Week,Name,Judge_Raw_Score,Judge_Percent,Est_Fan_Percent_Mean,Est_Fan_Percent_Std,Acceptance_Rate,Actual_Result
25,9,Drew Scott,24.0,17.78,23.77,4.74,13.21,Safe
25,10,Frankie Muniz,38.8887,24.87,27.82,5.06,19.08,Safe
25,10,Jordan Fisher,40.0,25.58,25.98,4.77,19.08,Safe
25,10,Lindsey Stirling,40.0,25.58,26.74,4.94,19.08,Safe
25,10,Drew Scott,37.5,23.98,19.46,2.89,19.08,Eliminated
26,1,Jamie Anderson,19.0,9.05,1.34,1.06,15.29,Eliminated
26,1,Johnny Damon,18.0,8.57,12.08,9.32,15.29,Safe
26,1,Kareem Abdul-Jabbar,17.0,8.1,12.33,9.03,15.29,Safe
26,1,Arike Ogunbowale,20.0,9.52,11.19,9.15,15.29,Safe
26,1,Jennie Finch Daigle,21.0,10.0,10.95,9.35,15.29,Safe
26,1,Chris Mazdzer,21.0,10.0,10.79,9.19,15.29,Safe
26,1,Mirai Nagasu,23.0,10.95,10.3,8.99,15.29,Safe
26,1,Tonya Harding,23.0,10.95,10.41,9.12,15.29,Safe
26,1,Josh Norman,24.0,11.43,10.24,9.24,15.29,Safe
26,1,Adam Rippon,24.0,11.43,10.35,9.13,15.29,Safe
26,2,Kareem Abdul-Jabbar,29.5,11.03,7.69,1.73,12.43,Eliminated
26,2,Arike Ogunbowale,35.0,13.08,13.65,4.49,12.43,Safe
26,2,Jennie Finch Daigle,31.5,11.78,13.79,4.31,12.43,Safe
26,2,Chris Mazdzer,33.0,12.34,13.49,4.32,12.43,Safe
26,2,Mirai Nagasu,37.0,13.83,12.54,4.31,12.43,Safe
26,2,Tonya Harding,33.0,12.34,13.06,4.18,12.43,Safe
26,2,Josh Norman,31.5,11.78,13.18,4.08,12.43,Safe
26,2,Adam Rippon,37.0,13.83,12.59,4.36,12.43,Safe
26,3,Jennie Finch Daigle,29.0,13.74,12.04,2.49,29.53,Eliminated
26,3,Chris Mazdzer,33.0,15.64,18.62,4.83,29.53,Safe
26,3,Mirai Nagasu,35.0,16.59,17.31,4.67,29.53,Safe
26,3,Tonya Harding,35.0,16.59,17.83,4.8,29.53,Safe
26,3,Josh Norman,38.0,18.01,17.53,4.93,29.53,Safe
26,3,Adam Rippon,41.0,19.43,16.67,4.94,29.53,Safe
26,4,Tonya Harding,28.0,32.75,34.27,6.65,100.0,Safe
26,4,Josh Norman,28.5,33.33,33.74,6.65,100.0,Safe
26,4,Adam Rippon,29.0,33.92,31.99,6.52,100.0,Safe
27,1,Juan Pablo Di Pace,22.0,8.63,7.84,7.22,13.15,Safe
27,1,Evanna Lynch,18.0,7.06,8.54,7.28,13.15,Safe
27,1,Nancy McKeon,19.5,7.65,8.12,7.14,13.15,Safe
27,1,John Schneider,18.0,7.06,8.44,7.04,13.15,Safe
27,1,Milo Manheim,20.0,7.84,8.18,7.31,13.15,Safe
27,1,Danelle Umstead,18.0,7.06,8.5,7.2,13.15,Safe
27,1,Mary Lou Retton,20.0,7.84,7.93,7.05,13.15,Safe
27,1,DeMarcus Ware,23.0,9.02,7.83,7.16,13.15,Safe
27,1,Nikki Glaser,17.5,6.86,0.89,0.71,13.15,Eliminated
27,1,Bobby Bones,20.0,7.84,8.04,7.17,13.15,Safe
27,1,Tinashe,23.0,9.02,7.78,7.18,13.15,Safe
27,1,Alexis Ren,22.0,8.63,7.87,7.18,13.15,Safe
27,1,Joe Amabile,14.0,5.49,10.05,7.16,13.15,Safe
27,2,Juan Pablo Di Pace,26.0,9.61,8.07,3.78,17.27,Safe
27,2,Evanna Lynch,24.0,8.87,8.82,3.86,17.27,Safe
27,2,Nancy McKeon,20.5,7.58,8.87,3.73,17.27,Safe
27,2,John Schneider,21.5,7.95,9.02,3.79,17.27,Safe
27,2,Milo Manheim,26.0,9.61,8.43,3.88,17.27,Safe
27,2,Danelle Umstead,18.5,6.84,3.94,1.22,17.27,Eliminated
27,2,Mary Lou Retton,23.0,8.5,8.47,3.74,17.27,Safe
27,2,DeMarcus Ware,23.5,8.69,8.24,3.72,17.27,Safe
27,2,Bobby Bones,19.5,7.21,8.97,3.6,17.27,Safe
27,2,Tinashe,26.0,9.61,8.03,3.76,17.27,Safe
27,2,Alexis Ren,24.5,9.06,8.28,3.76,17.27,Safe
27,2,Joe Amabile,17.5,6.47,10.85,4.11,17.27,Safe
27,3,Juan Pablo Di Pace,30.0,11.07,8.61,3.87,14.5,Safe
27,3,Evanna Lynch,27.0,9.96,9.5,3.97,14.5,Safe
27,3,Nancy McKeon,22.0,8.12,4.23,1.28,14.5,Eliminated
27,3,John Schneider,21.0,7.75,10.28,3.79,14.5,Safe
27,3,Milo Manheim,27.0,9.96,9.1,3.87,14.5,Safe
27,3,Mary Lou Retton,24.0,8.86,9.43,3.79,14.5,Safe
27,3,DeMarcus Ware,26.0,9.59,8.98,3.79,14.5,Safe
27,3,Bobby Bones,23.0,8.49,10.01,3.9,14.5,Safe
27,3,Tinashe,27.0,9.96,8.71,3.76,14.5,Safe
27,3,Alexis Ren,26.0,9.59,9.03,3.86,14.5,Safe
27,3,Joe Amabile,18.0,6.64,12.12,4.09,14.5,Safe
27,4,Juan Pablo Di Pace,24.0,10.34,9.67,3.61,6.12,Safe
27,4,Evanna Lynch,24.0,10.34,10.34,3.78,6.12,Safe
27,4,John Schneider,21.0,9.05,11.43,3.9,6.12,Safe
27,4,Milo Manheim,29.0,12.5,9.46,3.96,6.12,Safe
27,4,Mary Lou Retton,26.0,11.21,9.92,3.85,6.12,Safe
27,4,DeMarcus Ware,22.0,9.48,10.32,3.64,6.12,Safe
27,4,Bobby Bones,20.0,8.62,11.57,3.83,6.12,Safe
27,4,Tinashe,26.0,11.21,3.54,1.13,6.12,Eliminated
27,4,Alexis Ren,25.0,10.78,9.85,3.76,6.12,Safe
27,4,Joe Amabile,15.0,6.47,13.9,3.92,6.12,Safe
27,5,Juan Pablo Di Pace,29.0,13.06,10.02,4.21,100.0,Safe
27,5,Evanna Lynch,24.0,10.81,10.74,4.34,100.0,Safe
27,5,John Schneider,24.0,10.81,11.84,4.53,100.0,Safe
27,5,Milo Manheim,27.0,12.16,9.81,4.17,100.0,Safe
27,5,Mary Lou Retton,25.0,11.26,10.27,4.25,100.0,Safe
27,5,DeMarcus Ware,26.0,11.71,10.71,4.32,100.0,Safe
27,5,Bobby Bones,21.0,9.46,12.01,4.55,100.0,Safe
27,5,Alexis Ren,29.0,13.06,10.22,4.25,100.0,Safe
27,5,Joe Amabile,17.0,7.66,14.39,4.93,100.0,Safe
27,6,Juan Pablo Di Pace,30.0,13.1,10.29,4.08,18.54,Safe
27,6,Evanna Lynch,29.0,12.66,10.98,4.17,18.54,Safe
27,6,John Schneider,19.0,8.3,13.38,4.01,18.54,Safe
27,6,Milo Manheim,30.0,13.1,10.09,4.05,18.54,Safe
27,6,Mary Lou Retton,24.0,10.48,5.37,1.55,18.54,Eliminated
27,6,DeMarcus Ware,26.0,11.35,11.26,4.08,18.54,Safe
27,6,Bobby Bones,22.0,9.61,12.98,4.24,18.54,Safe
27,6,Alexis Ren,27.0,11.79,10.8,4.04,18.54,Safe
27,6,Joe Amabile,22.0,9.61,14.86,4.71,18.54,Safe
27,7,Juan Pablo Di Pace,28.0,12.87,12.21,3.98,6.65,Safe
27,7,Evanna Lynch,29.5,13.56,12.4,4.24,6.65,Safe
27,7,John Schneider,27.0,12.41,6.79,1.55,6.65,Eliminated
27,7,Milo Manheim,29.0,13.33,11.79,3.88,6.65,Safe
27,7,DeMarcus Ware,26.5,12.18,13.12,4.04,6.65,Safe
27,7,Bobby Bones,26.5,12.18,14.42,4.42,6.65,Safe
27,7,Alexis Ren,27.5,12.64,12.62,4.0,6.65,Safe
27,7,Joe Amabile,23.5,10.8,16.65,4.77,6.65,Safe
27,8,Juan Pablo Di Pace,30.0,18.63,8.57,1.95,12.15,Eliminated
27,8,Evanna Lynch,29.0,18.01,16.52,4.42,12.15,Safe
27,8,Milo Manheim,27.5,17.08,16.38,4.11,12.15,Safe
27,8,Bobby Bones,22.5,13.98,20.13,4.44,12.15,Safe
27,8,Alexis Ren,29.0,18.01,16.69,4.44,12.15,Safe
27,8,Joe Amabile,23.0,14.29,21.71,4.99,12.15,Safe
27,9,Evanna Lynch,30.0,25.97,23.73,5.96,100.0,Safe
27,9,Milo Manheim,30.0,25.97,23.53,5.93,100.0,Safe
27,9,Bobby Bones,27.0,23.38,28.8,6.32,100.0,Safe
27,9,Alexis Ren,28.5,24.68,23.94,5.99,100.0,Safe
